feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T259	E1	CRC	0.00683386564462284	0.00453477435057811	128	33	0.134315985023969	0.49400963983392
T11	E1	CRC	-0.0157884250171247	0.0109743602751824	128	113	0.152724924471526	0.522762505016432
T23	E1	CRC	-0.0179267213863981	0.0128728310062178	128	35	0.166192965373137	0.522762505016432
T84	E1	CRC	0.016261791120675	0.0115066534393088	128	62	0.160047558544804	0.522762505016432
T124	E1	CRC	-0.000381884246718357	0.000268335912026985	128	2	0.157161850461522	0.522762505016432
T132	E1	CRC	0.00894655904232523	0.00624624534031993	128	118	0.154531353718135	0.522762505016432
T149	E1	CRC	0.00113664429588445	0.000785311144315521	128	48	0.150273775262418	0.522762505016432
T160	E1	CRC	-0.00604568744791662	0.00427834358423501	128	43	0.160094632629872	0.522762505016432
T185	E1	CRC	0.00497586263693935	0.0035795413079868	128	55	0.166954277790445	0.522762505016432
T222	E1	CRC	0.0014182477314138	0.00102432857077251	128	11	0.168633066134333	0.522762505016432
T223	E1	CRC	0.000657703054372845	0.000447363367217539	128	8	0.144006711329942	0.522762505016432
T237	E1	CRC	-0.000704453103396583	0.000502177158927059	128	30	0.16313634685286	0.522762505016432
T270	E1	CRC	0.000486272549644155	0.000343084321765686	128	3	0.158846991059347	0.522762505016432
T274	E1	CRC	0.000384652229889663	0.000275438044295049	128	3	0.165015891680625	0.522762505016432
T333	E1	CRC	0.00182229374189471	0.00124198822894145	128	5	0.14480266329857	0.522762505016432
T360	E1	CRC	-0.00320773999470742	0.00221791787572878	128	3	0.150580438408586	0.522762505016432
T366	E1	CRC	0.000560782600527315	0.000387969357475255	128	10	0.150819697799037	0.522762505016432
T373	E1	CRC	0.000627015235529985	0.000439028068469759	128	4	0.155711399731197	0.522762505016432
T407	E1	CRC	0.000346465251430729	0.000245655592620915	128	7	0.160894433726131	0.522762505016432
T418	E1	CRC	0.00285421348826918	0.00205649189695436	128	6	0.167615619701809	0.522762505016432
T461	E1	CRC	0.00287524980179668	0.00198702743722782	128	5	0.150377265303078	0.522762505016432
T478	E1	CRC	0.00163311966790767	0.00116048068216363	128	11	0.161806840468379	0.522762505016432
T479	E1	CRC	0.0299627582204367	0.0207706982732252	128	6	0.151628698605946	0.522762505016432
T79	E1	CRC	0.00125308113407117	0.000915682746491768	128	29	0.173601223935637	0.526873644671792
T134	E1	CRC	0.0034388424495988	0.00250362218841411	128	84	0.172021380392339	0.526873644671792
T470	E1	CRC	0.00745480482005293	0.00544719576347593	128	3	0.173572578997893	0.526873644671792
T148	E1	CRC	-0.0106488308091031	0.00786652169313573	128	72	0.178258612947401	0.537251652910916
T191	E1	CRC	0.00356205273446466	0.00265225385879783	128	39	0.181676919973502	0.542732131830583
