feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T177	X2	X2	-0.000121966358105904	7.36995654804235e-05	107	53	0.101016104229536	0.613489804173826
T204	X2	X2	0.000116278140799522	6.95493953256735e-05	107	33	0.0976133772575087	0.613489804173826
T212	X3	X3	-0.000201302698512612	0.000120820035760839	107	40	0.098754426322123	0.613489804173826
T226	X2	X2	0.000104799685282983	6.15685232213081e-05	107	9	0.0917707198492899	0.613489804173826
T235	X2	X2	-0.000300191316672864	0.000177905227371755	107	20	0.0945887586145329	0.613489804173826
T235	X3	X3	-0.000724058575375708	0.000433725095033828	107	20	0.0981055693026073	0.613489804173826
T246	X3	X3	-0.00133900957799074	0.000784974177660258	107	16	0.0910885649049371	0.613489804173826
T261	X1	male	0.000901751396180075	0.000531234734063027	107	1	0.0926583497247738	0.613489804173826
T288	E1	CRC	0.00292808431524005	0.00171733665351063	107	20	0.0912356282052018	0.613489804173826
T292	X1	male	-0.000499786591110207	0.000296691013791776	107	6	0.0951358218914641	0.613489804173826
T323	E1	CRC	0.000652092254400295	0.000394176155191026	107	5	0.101137364122973	0.613489804173826
T344	X2	X2	0.000153325836742534	9.0255903410124e-05	107	21	0.0924070511701843	0.613489804173826
T351	X3	X3	0.00153939184889815	0.000925408776616893	107	7	0.0992875799243483	0.613489804173826
T375	X3	X3	0.000653235183479869	0.000385064440517843	107	5	0.0928542428541624	0.613489804173826
T408	X1	male	-0.000505155321783031	0.000306256055541147	107	4	0.102131104107729	0.613489804173826
T417	E1	CRC	0.00139059878053405	0.000841492444729647	107	2	0.101499847903528	0.613489804173826
T423	E1	CRC	0.000476094508717619	0.000280760323909235	107	3	0.0929868728286813	0.613489804173826
T423	X3	X3	6.57695275006306e-05	3.97027801649467e-05	107	3	0.100684200819523	0.613489804173826
T445	X1	male	0.000279727990352797	0.000168443135792001	107	1	0.0998513917660772	0.613489804173826
T445	X2	X2	1.57923156760252e-05	9.3509957707991e-06	107	1	0.0943054224265485	0.613489804173826
T29	X1	male	-0.00803128023275521	0.00488696567151992	107	20	0.103377601439974	0.615457348107749
T325	X2	X2	-3.73423587979222e-05	2.27143216936432e-05	107	5	0.103254952987354	0.615457348107749
T73	X3	X3	0.000189459670116218	0.000115740467514222	107	30	0.104725740960605	0.617020624342246
T77	E1	CRC	-0.00479031378621984	0.00292888174534516	107	47	0.105017461174322	0.617020624342246
T218	X2	X2	0.000240071621380371	0.000146781085381653	107	38	0.105010661014701	0.617020624342246
T333	X3	X3	0.000176487451182742	0.000107638637220976	107	3	0.104162989874994	0.617020624342246
T6	E1	CRC	-0.0318894187142294	0.019662385640645	107	105	0.107922854925899	0.623863729120034
T48	E1	CRC	-0.00341225425568747	0.00209999193975727	107	75	0.107272324375172	0.623863729120034
T64	X3	X3	-0.00112531169294678	0.000693362465864728	107	67	0.10768099938083	0.623863729120034
T81	X1	male	0.0192717995954819	0.0118708506834701	107	48	0.107578669192077	0.623863729120034
T335	E1	CRC	0.011612782704793	0.00715196061471558	107	22	0.107522089701187	0.623863729120034
T386	X2	X2	-4.06156377433186e-05	2.50916832669527e-05	107	5	0.108602279799153	0.625772621865216
T63	X2	X2	0.000200428176094435	0.000124296827745451	107	53	0.109943907376628	0.629455214117947
T439	X1	male	-0.00031798960156483	0.000197065557703265	107	1	0.109698744826349	0.629455214117947
T97	X1	male	-0.047946634687029	0.0297872269116449	107	95	0.110567723854059	0.631010704288131
T66	X1	male	-0.00410508108331063	0.00255414729004413	107	58	0.111097031123981	0.632007521892371
T72	X1	male	-0.000943578455092543	0.00058774667968161	107	13	0.111493824456008	0.632007521892371
T202	X2	X2	-0.000161771517012394	0.000100853440309887	107	18	0.11180043774547	0.632007521892371
T322	E1	CRC	0.00296409952888308	0.00185608744592453	107	2	0.11336794682277	0.63885333555473
T10	X1	male	-0.0159384647878391	0.0100421247604142	107	103	0.115571540824731	0.64079346722972
T31	X1	male	0.0219166479333087	0.0138132170019347	107	83	0.115688800753059	0.64079346722972
T131	X1	male	-0.00130974237098878	0.000824441999509619	107	14	0.115236505292302	0.64079346722972
T239	X2	X2	0.000101556546684643	6.40612600065287e-05	107	15	0.115992901042382	0.64079346722972
T342	E1	CRC	-0.000751338045165821	0.000472308192681512	107	3	0.1147539755621	0.64079346722972
T350	X2	X2	-4.14566345356376e-05	2.61667408843132e-05	107	6	0.116215333063426	0.64079346722972
T356	X1	male	-0.00259117458886967	0.00163531542836161	107	14	0.116173217046298	0.64079346722972
T104	E1	CRC	0.00812126774634032	0.00513980845895021	107	27	0.117186552568289	0.643282487361027
T217	X1	male	-0.00159412601527949	0.0010099699554921	107	25	0.1175725161729	0.643282487361027
T220	X2	X2	0.000249525657979055	0.000158163390626743	107	39	0.117743669561616	0.643282487361027
T85	X3	X3	0.00123159465556247	0.000781757333252051	107	48	0.118256624895088	0.644121190917927
T62	E1	CRC	0.000438514875331462	0.00027967068171239	107	2	0.119985617673656	0.649589809278526
T314	X3	X3	5.08898635901265e-05	3.24480346466368e-05	107	3	0.119896716607198	0.649589809278526
T104	X2	X2	0.000466850148888234	0.000298130409984665	107	27	0.120463226744923	0.650211151587054
T433	X3	X3	9.19707991234887e-05	5.89072593867383e-05	107	1	0.121554820592555	0.65413284835393
T10	E1	CRC	-0.0148803853585503	0.0096110494749324	107	103	0.124657382991788	0.655080050958912
T17	E1	CRC	0.021099867783183	0.0136681539674475	107	107	0.125751974068005	0.655080050958912
T24	X3	X3	0.00141457787405932	0.000915527480444732	107	86	0.125420079868369	0.655080050958912
T101	X2	X2	-0.000637917073924152	0.000412344958776203	107	96	0.124949045136684	0.655080050958912
T155	X1	male	-0.0222298706656322	0.0143663747032126	107	68	0.124875025230446	0.655080050958912
T209	X2	X2	2.69918274014839e-05	1.74064619267072e-05	107	11	0.124076053697922	0.655080050958912
T228	X3	X3	0.0005387891689825	0.00034825186087058	107	10	0.124930262047951	0.655080050958912
T317	E1	CRC	0.000963655529244539	0.000621744445012083	107	6	0.12425747771452	0.655080050958912
T331	E1	CRC	-0.000790118782922167	0.000509123919383167	107	9	0.123779107612758	0.655080050958912
T409	E1	CRC	0.000374865725565503	0.000241343846939468	107	3	0.123462402707658	0.655080050958912
T444	X2	X2	5.80513873588387e-06	3.75500919199495e-06	107	1	0.12520844809559	0.655080050958912
T172	X1	male	0.0031365588205675	0.0020348500928323	107	44	0.126311350278748	0.656086781737727
T2	E1	CRC	-0.0183543347587127	0.0119344269998123	107	104	0.127161746866956	0.658594943310941
T369	X2	X2	-2.30278145139546e-05	1.50172138687217e-05	107	4	0.128266414892509	0.660498320366025
T377	X3	X3	9.93515194819572e-05	6.4744012254109e-05	107	4	0.127995819832475	0.660498320366025
T351	E1	CRC	0.00999023083614555	0.00654407743719668	107	7	0.129953897254727	0.667270440918253
T1	E1	CRC	-0.0368607310964704	0.0247913548877441	107	107	0.140142277881844	0.667882079320416
T5	E1	CRC	0.0308546469053793	0.0205194833002196	107	75	0.135754951511396	0.667882079320416
T19	E1	CRC	0.0088288707602221	0.00593943714778021	107	19	0.140236055488891	0.667882079320416
T22	X1	male	-0.0213543888219928	0.0143000914228778	107	84	0.138444460359771	0.667882079320416
T34	X1	male	-0.00864867308918981	0.0057586069629745	107	63	0.1362204922818	0.667882079320416
T52	X2	X2	-0.000827624376689276	0.000550556154422884	107	92	0.135864122945242	0.667882079320416
T66	E1	CRC	0.0037082066898269	0.00244450617339933	107	58	0.132371197773655	0.667882079320416
T87	X1	male	-0.0030747126260757	0.00206848007818341	107	32	0.140242090488222	0.667882079320416
T91	E1	CRC	-0.011139086007292	0.00744802670431544	107	63	0.137851975013018	0.667882079320416
T95	X2	X2	-4.58657227223662e-05	3.04074798382747e-05	107	10	0.13455119604543	0.667882079320416
T121	E1	CRC	-0.00526932238962434	0.00347697565810342	107	30	0.13274124991235	0.667882079320416
T123	X1	male	0.0023673169013105	0.00156159561064757	107	6	0.132622428364511	0.667882079320416
T127	X1	male	-0.00750918292887007	0.00500423209171015	107	88	0.136556892971228	0.667882079320416
T157	X1	male	-0.0211927506842078	0.0141526540300686	107	39	0.137367032799627	0.667882079320416
T181	E1	CRC	0.00278496427188267	0.00186232386004482	107	28	0.137891360912221	0.667882079320416
T225	X1	male	-0.00153105120419891	0.00101899615079419	107	24	0.136055345313425	0.667882079320416
T246	E1	CRC	0.00824548624044759	0.00555098669324068	107	16	0.140519665245581	0.667882079320416
T260	X2	X2	-0.000143761306385508	9.50561617748889e-05	107	22	0.133528740837597	0.667882079320416
T281	E1	CRC	-0.000599763697625233	0.000394731850271538	107	8	0.131750396018597	0.667882079320416
T298	X3	X3	-6.90398528135335e-05	4.65655867856827e-05	107	3	0.141254078159842	0.667882079320416
T315	E1	CRC	-0.00037230124404258	0.000250983594048177	107	6	0.14105986320547	0.667882079320416
T334	X1	male	-0.000339472451355912	0.000223665865531342	107	2	0.132166796446541	0.667882079320416
T363	X1	male	0.000454055732642001	0.000302729159606459	107	9	0.136735890748808	0.667882079320416
T366	E1	CRC	0.000389517011383768	0.000256233170967511	107	2	0.13156307940957	0.667882079320416
T377	E1	CRC	0.0006821008378349	0.000457840729947066	107	4	0.139357002642863	0.667882079320416
T394	X1	male	-0.000204141154417858	0.000136646981170099	107	1	0.138280796558384	0.667882079320416
T398	E1	CRC	-0.000259143672274352	0.000174394431567238	107	3	0.1403732944735	0.667882079320416
T414	X1	male	-0.00214185130397572	0.00140810510254109	107	3	0.131331887353259	0.667882079320416
T426	X1	male	0.00191067255539054	0.0012839257309743	107	3	0.139796822681544	0.667882079320416
T426	X3	X3	-0.000261882196171115	0.000173768193866656	107	3	0.134881650698902	0.667882079320416
T14	X2	X2	0.00112829349309666	0.00076596443770701	107	101	0.143820471115915	0.670338100552229
T24	X2	X2	0.000552335997345693	0.000375530783066419	107	86	0.144419658604148	0.670338100552229
T133	X1	male	-0.000780085973066908	0.000529680007846509	107	18	0.143897715368676	0.670338100552229
T134	X2	X2	-0.000221969781902682	0.000150919579849663	107	79	0.144428382272833	0.670338100552229
T194	E1	CRC	0.0345952965203507	0.0234089315637595	107	65	0.142524545011094	0.670338100552229
T269	X1	male	-0.00814205378004779	0.00554057378234445	107	18	0.144766096492027	0.670338100552229
T362	X1	male	-0.00408673463389822	0.00276526566155264	107	7	0.142520804397004	0.670338100552229
T411	X2	X2	-1.36485619908951e-05	9.25278309185475e-06	107	1	0.143272119649788	0.670338100552229
T98	E1	CRC	-0.0140566340820795	0.00957496079121007	107	94	0.145164484168399	0.670450401107658
T61	X2	X2	-0.00142415009572158	0.000972129157493673	107	89	0.146001900621708	0.672584591038821
T245	X2	X2	-0.00042924833345247	0.000294022174186622	107	14	0.14738571307475	0.677218455974235
T26	X2	X2	0.00250737308872472	0.00173374661975426	107	106	0.151182347809535	0.688696921118993
T113	X2	X2	-0.00121960432417971	0.000845253267908095	107	78	0.152116480585715	0.688696921118993
T150	X2	X2	-0.00116617519336257	0.000808162635328162	107	69	0.152085716834287	0.688696921118993
T364	X3	X3	0.000527836517439594	0.000364403715255066	107	8	0.150546159321487	0.688696921118993
T374	E1	CRC	-0.000912648002393711	0.00063262974678493	107	7	0.152189721407992	0.688696921118993
T451	E1	CRC	8.23701807207392e-05	5.70667413850911e-05	107	1	0.151971861144879	0.688696921118993
T363	X3	X3	5.90196070393282e-05	4.097176186014e-05	107	9	0.152790035939072	0.689671900258986
T304	E1	CRC	-0.000760648512335822	0.0005308373983775	107	18	0.15493807141858	0.694122559955237
T365	E1	CRC	0.0043892851690788	0.00305744102310177	107	8	0.154173653876507	0.694122559955237
T433	E1	CRC	0.0005971914685049	0.0004165658212678	107	1	0.154742922687299	0.694122559955237
T19	X3	X3	0.00119299109044837	0.000839905596697025	107	19	0.158544574410926	0.694566016683681
T79	X1	male	0.00103199603683333	0.000723658799989579	107	21	0.156898423133685	0.694566016683681
T114	X3	X3	-0.00227811995508973	0.00159805426452143	107	49	0.157048901434331	0.694566016683681
T159	X2	X2	-0.00026203164298228	0.000183996731539732	107	74	0.157466664355853	0.694566016683681
T208	E1	CRC	0.00196996004664223	0.00138792312636435	107	15	0.158843461296302	0.694566016683681
T266	E1	CRC	0.00511217993174237	0.0036023615439668	107	4	0.158912983727851	0.694566016683681
T283	X2	X2	-0.000250159786254837	0.000175970301140275	107	10	0.158192140925888	0.694566016683681
T285	X1	male	-0.00173395521971285	0.00122184005323426	107	3	0.1589085307723	0.694566016683681
T320	X2	X2	-4.16816639541097e-05	2.91892935597793e-05	107	7	0.156352948677438	0.694566016683681
T326	X1	male	-0.00221470663553351	0.00155314150640355	107	8	0.156935301749565	0.694566016683681
T19	X1	male	-0.00878480805418513	0.00620583308828163	107	19	0.159946792675351	0.697383582662356
T181	X1	male	-0.0027470315610504	0.00194585290562118	107	28	0.161070911705117	0.697483879545449
T215	X3	X3	8.24153636001423e-05	5.84026972762563e-05	107	15	0.161241302478925	0.697483879545449
T263	X1	male	-0.00151619350276771	0.00107664294247831	107	33	0.162094754795366	0.697483879545449
T419	X1	male	-0.000591545017872821	0.000418631382183404	107	1	0.160686780290361	0.697483879545449
T426	E1	CRC	0.00173130006269701	0.00122881103520803	107	3	0.161899200207311	0.697483879545449
T430	E1	CRC	0.000314103562574236	0.000223156534872242	107	2	0.16230512152369	0.697483879545449
T6	X2	X2	-0.00158767961911129	0.00114050068969289	107	105	0.166922986404192	0.700891503940513
T12	E1	CRC	-0.0109928193658706	0.00790492168475464	107	104	0.167364341359956	0.700891503940513
T37	E1	CRC	0.00657769808764636	0.00469699879988321	107	12	0.164426874245021	0.700891503940513
T78	X2	X2	-0.000947307666523422	0.000678363210618606	107	27	0.165607221364125	0.700891503940513
T101	X1	male	-0.0103939674620759	0.00742773064887736	107	96	0.164742953717924	0.700891503940513
T181	X2	X2	-0.00015072570702149	0.000108022581065751	107	28	0.165950892647717	0.700891503940513
T216	X1	male	0.000504058489576863	0.000362498872338937	107	13	0.167400426164364	0.700891503940513
T268	E1	CRC	0.000619204844853197	0.000441713941941215	107	2	0.16400381887284	0.700891503940513
T308	X1	male	-0.000654395202630299	0.000470136305541519	107	3	0.166972350132811	0.700891503940513
T318	X1	male	0.000571902979315781	0.000410232788456846	107	2	0.166318800172658	0.700891503940513
T338	E1	CRC	0.00924036154890878	0.00663130496044752	107	15	0.16651411332593	0.700891503940513
T28	E1	CRC	0.024686986840887	0.0178490167595026	107	103	0.169654114221133	0.702045243692304
T42	X2	X2	0.000200106819189066	0.000144218668762064	107	36	0.168306098654987	0.702045243692304
T47	E1	CRC	-0.00483657365764834	0.00349571209201213	107	35	0.16950969811207	0.702045243692304
T222	X2	X2	-0.00013496218510374	9.76654030134796e-05	107	6	0.17002658245673	0.702045243692304
T239	X1	male	-0.00159740012532461	0.00115396047466764	107	15	0.1692950155976	0.702045243692304
T270	X3	X3	-0.000199207616527093	0.000143928605005599	107	11	0.169357238450463	0.702045243692304
T81	X3	X3	-0.00220763880507304	0.00160661651461883	107	48	0.172425101270099	0.702240412445492
T133	X2	X2	4.04382078333742e-05	2.94047928397968e-05	107	18	0.172074690425338	0.702240412445492
T273	E1	CRC	0.000643467201598523	0.00046697011815234	107	10	0.171230449775548	0.702240412445492
T279	X2	X2	6.01939248486391e-05	4.37666798331998e-05	107	11	0.172040166666784	0.702240412445492
T294	E1	CRC	0.00136176464585192	0.000987951622398654	107	4	0.171104410706059	0.702240412445492
T350	X1	male	-0.000648461547504453	0.000471351714410391	107	6	0.171912912219728	0.702240412445492
T5	X2	X2	-0.00162534352426536	0.00119021594244728	107	75	0.175072501342226	0.703357038698189
T11	X1	male	-0.0165824100333725	0.0121533094180576	107	106	0.175433239840305	0.703357038698189
T167	E1	CRC	-0.0067567005652343	0.00494496695889357	107	19	0.174824603731959	0.703357038698189
T173	E1	CRC	-0.00284249070047114	0.002083337747971	107	13	0.175446761327059	0.703357038698189
T350	X3	X3	8.75134397984167e-05	6.37933597817156e-05	107	6	0.173127214291872	0.703357038698189
T430	X1	male	0.000319032578938696	0.000233165563254426	107	2	0.174235217562482	0.703357038698189
T430	X3	X3	-4.30572167644915e-05	3.15569334122444e-05	107	2	0.175435145865514	0.703357038698189
T318	E1	CRC	-0.000535088358617402	0.00039262284826818	107	2	0.175929171659109	0.703716686636438
T294	X1	male	-0.00139990813276924	0.00103226327939079	107	4	0.17804467354087	0.703791238709592
T309	X1	male	0.000484383965546841	0.000355832359208331	107	3	0.176428009294843	0.703791238709592
T344	E1	CRC	0.00211086260016654	0.00155602394214468	107	21	0.177911381750994	0.703791238709592
T380	E1	CRC	0.00032987902967317	0.00024268204752924	107	5	0.177047538124956	0.703791238709592
T383	X1	male	-0.00409551013257711	0.00301649947254576	107	14	0.177554083692395	0.703791238709592
T431	X1	male	-0.00267360055101416	0.0019726478134976	107	3	0.178304253557006	0.703791238709592
T236	X1	male	0.00601811284801741	0.0044498452108068	107	21	0.179227911576187	0.705882236361599
T71	E1	CRC	-0.00322539477074034	0.00240269217735255	107	52	0.18244367763366	0.706665520928685
T82	E1	CRC	-0.0365939225061938	0.0271898997630579	107	98	0.18133005328045	0.706665520928685
T122	X1	male	-0.00853140931341318	0.00635689534575742	107	34	0.182552533111146	0.706665520928685
T271	X2	X2	3.59648621674088e-05	2.67299338463655e-05	107	5	0.181450461236206	0.706665520928685
T317	X3	X3	0.00011813766167786	8.79219067544309e-05	107	6	0.182037974197668	0.706665520928685
T321	X2	X2	0.000200931577390837	0.000149471218640776	107	4	0.181839143163592	0.706665520928685
T393	X1	male	-0.0023448440251294	0.00174729928979766	107	3	0.182581549213159	0.706665520928685
T449	X3	X3	-3.69966421827444e-05	2.74228404506945e-05	107	1	0.180286421605377	0.706665520928685
T275	X3	X3	0.000123686013847811	9.2411996343015e-05	107	6	0.183735537882418	0.709599318718304
T39	X3	X3	0.000604652122596392	0.000453192266766491	107	50	0.185107272169419	0.713359638123867
T323	X1	male	-0.000548808989043102	0.000411855764381704	107	5	0.185656259058695	0.713939948998244
T97	X2	X2	-0.00219642314925736	0.00165361581262994	107	95	0.187058315941428	0.714661643603292
T295	X1	male	-0.0041293015143424	0.00310697037865377	107	10	0.186798605755228	0.714661643603292
T355	X3	X3	-0.000636640838581781	0.00047953516667911	107	13	0.187267067754844	0.714661643603292
T358	E1	CRC	0.00129628341079566	0.000976780141752575	107	6	0.18743915875756	0.714661643603292
T22	E1	CRC	-0.0180622320419142	0.0136862356762502	107	84	0.189877250209138	0.71644010415232
T167	X1	male	0.00681884121070614	0.0051667588713234	107	19	0.189872213490109	0.71644010415232
T275	E1	CRC	0.000864244583370288	0.000653496352612382	107	6	0.188961597660391	0.71644010415232
T277	X1	male	0.00731704903459871	0.00554466879250012	107	14	0.189904603500197	0.71644010415232
T419	E1	CRC	0.000529581575941375	0.000400660918074283	107	1	0.189201580914813	0.71644010415232
T236	X2	X2	-0.00032530576474427	0.000247029856997836	107	21	0.190833794610859	0.716926960047504
T405	E1	CRC	0.000334305234375338	0.000253701542847533	107	2	0.190552516012009	0.716926960047504
T407	X3	X3	3.22328152873705e-05	2.45192456915396e-05	107	2	0.191595150222058	0.718281399995664
T335	X3	X3	-0.00132417146446555	0.00101137053868839	107	22	0.193379838545447	0.721402934109924
T349	E1	CRC	-0.000575273549077688	0.000439634525242015	107	3	0.193635497381068	0.721402934109924
T382	E1	CRC	-0.000539336295135758	0.00041202944689799	107	4	0.193484133734686	0.721402934109924
T128	E1	CRC	-0.00212685646939114	0.00163104434976153	107	39	0.195173998381642	0.723361542968459
T324	X1	male	-0.000139305235318574	0.000106806934179348	107	1	0.195076520868451	0.723361542968459
T379	X3	X3	0.000154181486517903	0.000118291655647039	107	5	0.195372202453535	0.723361542968459
T439	E1	CRC	0.000245348753006188	0.000188606183460034	107	1	0.19624021650738	0.725077253569536
T211	X3	X3	-0.000132059880056008	0.000101638100043309	107	26	0.196765112341942	0.725520743450125
T76	E1	CRC	0.0185270093387285	0.0143105154429347	107	26	0.198366516443541	0.729292963905437
T119	X1	male	-0.00858983363344538	0.00663841686223133	107	69	0.19860210177782	0.729292963905437
T238	X3	X3	7.66476985062903e-05	5.93271517353925e-05	107	8	0.199294138654817	0.729890812237951
T337	X3	X3	0.00031029065465034	0.000240326171974928	107	6	0.199579518971315	0.729890812237951
T179	X2	X2	0.00096893448965565	0.00075406979272025	107	20	0.201723469208782	0.731136220494293
T247	X3	X3	0.00025369568392797	0.000197542193382312	107	11	0.201960060906627	0.731136220494293
T282	X1	male	0.00446496024474944	0.00347509926075876	107	16	0.201756933368314	0.731136220494293
T394	X3	X3	2.37552361382515e-05	1.84939818109575e-05	107	1	0.201882049548939	0.731136220494293
T454	E1	CRC	0.000334394008726766	0.000259687072661033	107	2	0.200771087645874	0.731136220494293
T329	X2	X2	1.590209203501e-05	1.24038167305493e-05	107	4	0.202737659653547	0.73247154455475
T163	E1	CRC	0.00452031204999043	0.00353020487563823	107	42	0.203284982546038	0.732971204673039
T139	E1	CRC	0.0048633711354398	0.00382946227150251	107	63	0.206978460167696	0.733579938462727
T176	X2	X2	0.000731193245731931	0.00057346839528448	107	80	0.205192908030949	0.733579938462727
T205	X2	X2	-2.25758945381669e-05	1.77545350411855e-05	107	5	0.206422511662597	0.733579938462727
T226	X3	X3	-0.000191158036003524	0.000150101343168817	107	9	0.20572582226576	0.733579938462727
T252	X1	male	0.00139395179599372	0.00109254522449747	107	10	0.204897317976741	0.733579938462727
T321	E1	CRC	0.00329136957801223	0.00257690395950878	107	4	0.204411136344348	0.733579938462727
T404	X1	male	-0.00010223019964036	8.05986556930391e-05	107	1	0.207547449107479	0.733579938462727
T446	X1	male	-0.000150032781099931	0.000118286382195114	107	1	0.207547449107479	0.733579938462727
T447	X1	male	-9.0661644713217e-05	7.14779655376937e-05	107	1	0.207547449107479	0.733579938462727
T448	X1	male	-4.00404363213345e-05	3.15680234628848e-05	107	1	0.207547449107479	0.733579938462727
T66	X2	X2	-0.00017951286394798	0.000141791592722978	107	58	0.208385113158248	0.73509079287319
T385	X3	X3	-0.00011161257967743	8.8248230116205e-05	107	3	0.208840480439806	0.735249785752715
T202	X1	male	-0.00229165975146563	0.00181671237562296	107	18	0.210030390789499	0.735290243367791
T359	X1	male	0.000158822730909275	0.000125921279750117	107	3	0.210082926676512	0.735290243367791
T391	X2	X2	5.55562963376078e-06	4.4038457416196e-06	107	1	0.209991615132062	0.735290243367791
T11	E1	CRC	-0.014537045789409	0.0116316079403395	107	106	0.214236974894525	0.735464864005725
T147	X2	X2	-0.000103482600204555	8.24946790686631e-05	107	73	0.212557990485532	0.735464864005725
T154	X1	male	0.00165200342727367	0.00131611229069043	107	57	0.212268986862726	0.735464864005725
T195	E1	CRC	-0.00870825759719743	0.00696536127626388	107	24	0.214078638859015	0.735464864005725
T261	X2	X2	3.71065711725142e-05	2.94911023127655e-05	107	1	0.211181401830814	0.735464864005725
T305	X3	X3	0.000809396494123455	0.000646084857361757	107	9	0.21315349283313	0.735464864005725
T325	X3	X3	6.96045150010875e-05	5.53765141179231e-05	107	5	0.211648921642615	0.735464864005725
T334	X2	X2	1.55238882632177e-05	1.24166446606548e-05	107	2	0.214069597970307	0.735464864005725
T343	E1	CRC	0.00327394321307677	0.0026141880402758	107	6	0.213297236466111	0.735464864005725
T382	X3	X3	-7.33045968698933e-05	5.8265763210061e-05	107	4	0.211225269343644	0.735464864005725
T300	X3	X3	0.000305496153638766	0.00024509255265439	107	14	0.215453405470422	0.738193159193381
T411	X1	male	-0.000207567838124429	0.000166673992481341	107	1	0.215855588960564	0.738193159193381
T271	X3	X3	-8.10717882471154e-05	6.51663993747462e-05	107	5	0.21632387825909	0.738385504457694
T104	X3	X3	-0.00089743793680432	0.000726828785828031	107	27	0.219767547041409	0.740274955979447
T166	X2	X2	-0.000416398911453194	0.000338796804957616	107	85	0.22188016108516	0.740274955979447
T175	X3	X3	-0.000174696700147531	0.000142509442133773	107	22	0.223073926467021	0.740274955979447
T251	X1	male	0.000928924501290344	0.000751078807894534	107	12	0.219006255505891	0.740274955979447
T258	X3	X3	6.95555903811422e-05	5.64306336007782e-05	107	4	0.220563868953378	0.740274955979447
T273	X3	X3	-8.16649356703357e-05	6.60350140876573e-05	107	10	0.2190415978853	0.740274955979447
T275	X1	male	-0.000843257778582927	0.000682807004638305	107	6	0.219672605158647	0.740274955979447
T330	E1	CRC	-0.00389123521919077	0.00315419670562072	107	5	0.220161400812373	0.740274955979447
T396	E1	CRC	0.000134991161140598	0.000109896880650841	107	1	0.222144647305951	0.740274955979447
T404	E1	CRC	9.45706859430766e-05	7.71388213112474e-05	107	1	0.223028991415122	0.740274955979447
T415	E1	CRC	0.00133466883789393	0.00108659070322118	107	4	0.222157785152743	0.740274955979447
T424	X1	male	-0.000194273609396315	0.000157882937978035	107	1	0.22134328225624	0.740274955979447
T446	E1	CRC	0.000138791698270012	0.000113208738052077	107	1	0.223028991415122	0.740274955979447
T447	E1	CRC	8.38688954870384e-05	6.84096522937398e-05	107	1	0.223028991415122	0.740274955979447
T448	E1	CRC	3.70404395344027e-05	3.02129123632895e-05	107	1	0.223028991415122	0.740274955979447
T12	X3	X3	0.00136721949282445	0.00111784800466463	107	104	0.224117097656821	0.740341784244577
T76	X1	male	0.0182032876828696	0.0149523714177733	107	26	0.226254211978207	0.740341784244577
T103	E1	CRC	-0.00211035631003234	0.0017271361997866	107	53	0.224568653724197	0.740341784244577
T129	E1	CRC	-0.00838428208582146	0.00688747280395785	107	78	0.226290057941435	0.740341784244577
T222	X1	male	0.00215215067094558	0.00175928501575765	107	6	0.224031337889675	0.740341784244577
T236	E1	CRC	0.00518108916283176	0.00425882803661676	107	21	0.226582021609705	0.740341784244577
T254	E1	CRC	-0.00166710438262393	0.00137012467091511	107	5	0.226505848833561	0.740341784244577
T279	E1	CRC	-0.000917345934073415	0.000754543460489043	107	11	0.226881569099716	0.740341784244577
T387	X1	male	-0.000284854069727954	0.000234475384887063	107	1	0.227225436012564	0.740341784244577
T397	X1	male	-0.00307878722471347	0.00253427946523462	107	1	0.227225436012565	0.740341784244577
T31	X2	X2	-0.000928461915262914	0.000766830498369026	107	83	0.228778319883903	0.741333214578539
T90	X3	X3	-0.000477164652770976	0.000395503453358505	107	63	0.23042555832603	0.741333214578539
T241	X1	male	-0.00483204936960818	0.00400215952055921	107	40	0.230085630074893	0.741333214578539
T259	X2	X2	0.000377114476656751	0.000312326839370064	107	23	0.230056936687868	0.741333214578539
T312	X3	X3	7.14085785962523e-05	5.88922828604731e-05	107	8	0.228111041149176	0.741333214578539
T354	X2	X2	-8.99335679015563e-05	7.43611287917833e-05	107	2	0.229298665056128	0.741333214578539
T400	E1	CRC	9.70164925934089e-05	8.01323900725464e-05	107	1	0.228807310546859	0.741333214578539
T81	E1	CRC	0.0136691208857917	0.0113612742273539	107	48	0.231710095132315	0.742798730728279
T424	E1	CRC	0.000181952899624105	0.000151105544330242	107	1	0.23132061366161	0.742798730728279
T402	E1	CRC	0.000152202675692768	0.000126664617459053	107	3	0.232293532024931	0.743339302479779
T433	X2	X2	-2.89578173031599e-05	2.41625617125688e-05	107	1	0.233515865929926	0.745918773166536
T4	X2	X2	-0.00156837548616462	0.00137441455560224	107	107	0.256490983380958	0.747581835281987
T9	E1	CRC	-0.017588177566834	0.0159501565017195	107	100	0.272754053823192	0.747581835281987
T12	X1	male	-0.0096481294105592	0.00825947363882108	107	104	0.245477912330955	0.747581835281987
T12	X2	X2	0.000523403410720947	0.000458518554065712	107	104	0.256330666129112	0.747581835281987
T15	X3	X3	0.00136099000378013	0.00124373547830178	107	96	0.276411296988045	0.747581835281987
T18	E1	CRC	0.019919875205448	0.0170497181955147	107	102	0.245392975712929	0.747581835281987
T21	X1	male	-0.0139162554403663	0.0121729476830096	107	107	0.255626844527925	0.747581835281987
