feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T173	E1	CRC	0.00121837558504012	0.000881420231791212	55	2	0.172681444713387	0.668161216624617
T176	E1	CRC	0.0217200271441079	0.0192449769786564	55	33	0.26414626016514	0.668161216624617
T177	E1	CRC	0.000550660847219556	0.000540549247218852	55	1	0.312970293791278	0.668161216624617
T178	E1	CRC	0.000446381602212105	0.000438184846927918	55	1	0.312970293791278	0.668161216624617
T179	E1	CRC	0.00998107497103785	0.00708888674927411	55	4	0.164973109326325	0.668161216624617
T186	E1	CRC	0.00836673370387474	0.0084637107543086	55	20	0.327378954599182	0.668161216624617
T187	E1	CRC	0.00215142087326839	0.00151410251837332	55	4	0.161196635328974	0.668161216624617
T189	E1	CRC	0.000453848706958412	0.000445514835740271	55	1	0.312970293791278	0.668161216624617
T190	E1	CRC	0.000285056520088399	0.000279822123048405	55	1	0.312970293791278	0.668161216624617
T192	E1	CRC	0.00104223304183826	0.000845816888335634	55	2	0.223305332475907	0.668161216624617
T194	E1	CRC	-0.021875130286923	0.0140130419913244	55	13	0.124462681495988	0.668161216624617
T197	E1	CRC	-0.0023845177324177	0.00153916306847099	55	3	0.127277642095233	0.668161216624617
T201	E1	CRC	0.00266020645861319	0.00207885117529653	55	2	0.206240952530975	0.668161216624617
T202	E1	CRC	-0.000554993531807811	0.000565368140527854	55	1	0.330732411771924	0.668161216624617
T204	E1	CRC	0.000576520821416115	0.000574697369121889	55	3	0.320335682571992	0.668161216624617
T208	E1	CRC	0.000202456159081822	0.000198738524700058	55	1	0.312970293791278	0.668161216624617
T211	E1	CRC	-0.000489070861386436	0.000498213164012435	55	1	0.330732411771925	0.668161216624617
T212	E1	CRC	-0.000763859574708222	0.000567041376091616	55	2	0.183680733353805	0.668161216624617
T213	E1	CRC	0.00272226313561799	0.00141857282563701	55	4	0.0603742593444298	0.668161216624617
T214	E1	CRC	-0.0010302893308926	0.00074917098074423	55	2	0.174842758240019	0.668161216624617
T220	E1	CRC	0.00353066677918295	0.00241260051426344	55	5	0.149256169910008	0.668161216624617
T221	E1	CRC	-0.00153534241226889	0.00116270821240133	55	2	0.19234617630577	0.668161216624617
T222	E1	CRC	-0.000965745434508714	0.000983798313383824	55	1	0.330732411771924	0.668161216624617
T226	E1	CRC	0.000399882878369708	0.000392539963518178	55	1	0.312970293791279	0.668161216624617
T228	E1	CRC	-0.0101181124867553	0.00618206943677441	55	13	0.107620998598331	0.668161216624617
T230	E1	CRC	0.00100854983279244	0.000553473776602361	55	3	0.0740660589211152	0.668161216624617
T233	E1	CRC	0.00138018173769609	0.000952583274060319	55	2	0.153261344890619	0.668161216624617
T234	E1	CRC	0.00040836162550683	0.000400863018272246	55	1	0.312970293791278	0.668161216624617
T235	E1	CRC	-0.00028390193105581	0.000289208968490957	55	1	0.330732411771923	0.668161216624617
T241	E1	CRC	0.000565963212032977	0.000555570619851987	55	1	0.312970293791278	0.668161216624617
T242	E1	CRC	0.00197751267356471	0.00154364927828541	55	2	0.205748566125463	0.668161216624617
T245	E1	CRC	0.0018826028711241	0.0018480332675485	55	1	0.312970293791278	0.668161216624617
T248	E1	CRC	0.000852774516967444	0.000837115305222306	55	1	0.312970293791278	0.668161216624617
T249	E1	CRC	0.00100277472397553	0.000984361108860432	55	1	0.312970293791278	0.668161216624617
T250	E1	CRC	0.00516003404557303	0.00366577585728591	55	4	0.165080699736724	0.668161216624617
T255	E1	CRC	-0.000339890229798858	0.000346243868066393	55	1	0.330732411771924	0.668161216624617
T265	E1	CRC	0.00316742177160739	0.00229206898085252	55	2	0.172797990640079	0.668161216624617
T267	E1	CRC	0.000375208573330499	0.000368318744446696	55	1	0.312970293791278	0.668161216624617
T273	E1	CRC	0.000319804247184662	0.000313931789314476	55	1	0.312970293791278	0.668161216624617
T282	E1	CRC	-0.00372738554854591	0.00228148892945018	55	4	0.10823822053374	0.668161216624617
T283	E1	CRC	0.00135952989090819	0.00133456530060678	55	1	0.312970293791279	0.668161216624617
T290	E1	CRC	0.00486936731357004	0.00477995275871303	55	1	0.312970293791279	0.668161216624617
T293	E1	CRC	-0.000750440010097925	0.000764468140204728	55	1	0.330732411771927	0.668161216624617
T296	E1	CRC	-0.000394750001525137	0.000402129144836446	55	1	0.330732411771923	0.668161216624617
T297	E1	CRC	-0.00115977452794157	0.00118145443273555	55	1	0.330732411771923	0.668161216624617
T303	E1	CRC	-0.00036991710224889	0.00037683203904497	55	1	0.330732411771923	0.668161216624617
T304	E1	CRC	-0.000324206841488112	0.000330267306938662	55	1	0.330732411771923	0.668161216624617
T308	E1	CRC	0.00234944607982176	0.00230630399136144	55	1	0.312970293791278	0.668161216624617
T310	E1	CRC	0.00131138607358016	0.00128730553200998	55	1	0.312970293791278	0.668161216624617
T311	E1	CRC	0.000942821145255855	0.000925508437549888	55	1	0.312970293791279	0.668161216624617
T313	E1	CRC	-0.000255798745203207	0.000260580443980698	55	1	0.330732411771923	0.668161216624617
T315	E1	CRC	-0.000254124930556004	0.000258875340370582	55	1	0.330732411771927	0.668161216624617
T323	E1	CRC	0.00103344386223219	0.0010144670800425	55	1	0.312970293791279	0.668161216624617
T325	E1	CRC	0.000351227278127457	0.000344777809704755	55	1	0.312970293791278	0.668161216624617
T326	E1	CRC	0.000709604002997642	0.000696573783265405	55	1	0.312970293791278	0.668161216624617
T327	E1	CRC	0.00822366599117445	0.00520751737583739	55	7	0.120242599173118	0.668161216624617
T328	E1	CRC	-0.00301861368041526	0.00281948319532131	55	3	0.289188841848658	0.668161216624617
T332	E1	CRC	-0.00143472842459134	0.0013559162736953	55	4	0.294797568509752	0.668161216624617
T345	E1	CRC	0.00272992790232796	0.00186306561514548	55	2	0.148749892089932	0.668161216624617
T347	E1	CRC	-0.0026528668563106	0.00270245744438636	55	1	0.330732411771923	0.668161216624617
T348	E1	CRC	-0.00073413116050611	0.000747854425919011	55	1	0.330732411771924	0.668161216624617
T356	E1	CRC	0.00276516371919187	0.00186691387896325	55	3	0.144489874469193	0.668161216624617
T360	E1	CRC	0.00205536591843753	0.0020176239251085	55	1	0.312970293791279	0.668161216624617
T377	E1	CRC	-0.000882721323236012	0.000899222215251061	55	1	0.330732411771923	0.668161216624617
T383	E1	CRC	0.00583981857860081	0.00587472837147797	55	2	0.324711695641767	0.668161216624617
T386	E1	CRC	0.0006157118285726	0.000604405719271995	55	1	0.312970293791278	0.668161216624617
T387	E1	CRC	-0.000661035989991072	0.000673392872284249	55	1	0.330732411771924	0.668161216624617
T410	E1	CRC	0.0045255518197416	0.00363188023674196	55	2	0.218221180155774	0.668161216624617
T415	E1	CRC	-0.00544096039558488	0.00428960295115589	55	2	0.210196024065806	0.668161216624617
T424	E1	CRC	-0.00175112449953315	0.00178385863148521	55	1	0.330732411771924	0.668161216624617
T439	E1	CRC	0.000537474874956685	0.000527605404531409	55	1	0.312970293791278	0.668161216624617
T447	E1	CRC	0.000342541560624781	0.00033625158511237	55	1	0.312970293791279	0.668161216624617
T449	E1	CRC	-0.000461357706280988	0.000469981961174645	55	1	0.330732411771924	0.668161216624617
T454	E1	CRC	0.00035447338175981	0.000347964306227474	55	1	0.312970293791278	0.668161216624617
T457	E1	CRC	0.000925904954529404	0.000908902873146382	55	1	0.312970293791279	0.668161216624617
T459	E1	CRC	0.0103559700070408	0.00992887857538919	55	2	0.301675619594572	0.668161216624617
T91	E1	CRC	0.0473691139843626	0.0495106445132723	55	21	0.34303939924324	0.67816250465779
T107	E1	CRC	-0.0352511600788502	0.0367898094904461	55	15	0.342324055626113	0.67816250465779
T22	E1	CRC	-0.0184838359627591	0.0194580088811562	55	27	0.346457275907978	0.679262051198655
T111	E1	CRC	0.0169554413998715	0.0179398040875237	55	17	0.348881676102033	0.679262051198655
T115	E1	CRC	-0.0122271031861082	0.0130710642348747	55	12	0.353808029145711	0.683674161582315
T70	E1	CRC	0.0016253546684048	0.00179607694168551	55	4	0.369588814791519	0.68509969842527
T85	E1	CRC	0.00958485072671322	0.0105095517650274	55	21	0.365891551173388	0.68509969842527
T171	E1	CRC	-0.0010963649840141	0.00118802383924902	55	3	0.360268903071355	0.68509969842527
T269	E1	CRC	0.00248774595802416	0.0026921159494986	55	2	0.359629937428487	0.68509969842527
T317	E1	CRC	0.000904263489789121	0.000985404561439902	55	3	0.362955611997663	0.68509969842527
T355	E1	CRC	0.00187659467343489	0.00207786502866623	55	2	0.370540303817559	0.68509969842527
T183	E1	CRC	-0.0014979575797669	0.00167221652037992	55	4	0.374414684599326	0.687318385300191
T286	E1	CRC	0.0012513147907573	0.00141913659140779	55	3	0.381896889014464	0.696081563664661
T247	E1	CRC	0.00175864653206904	0.0020284427289766	55	5	0.389853973883158	0.705580783718109
T174	E1	CRC	0.00809133603045269	0.00950954123576908	55	10	0.398672228921507	0.716494844984806
T229	E1	CRC	-0.00410838320549486	0.00489434585580869	55	3	0.405007402223298	0.722825710912414
T2	E1	CRC	-0.0181204837590509	0.0221417597932102	55	48	0.416801834922102	0.72872897508693
T83	E1	CRC	-0.00659823768626612	0.00812525080325491	55	30	0.420386384191099	0.72872897508693
T165	E1	CRC	0.00666917419371957	0.00825017408470714	55	10	0.422492674272189	0.72872897508693
T175	E1	CRC	-0.00104760222025017	0.00128231704983889	55	3	0.41760830982409	0.72872897508693
T244	E1	CRC	-0.00600421276021594	0.00731837025803442	55	5	0.415645625338314	0.72872897508693
T21	E1	CRC	-0.0153409531818078	0.0193086512843948	55	52	0.430440889174815	0.737488723452851
T206	E1	CRC	0.000760375208757747	0.000974160704385393	55	2	0.438543126327928	0.746394592491903
T67	E1	CRC	-0.00447347571410681	0.00589073134663646	55	5	0.450972373662992	0.76249934231177
T295	E1	CRC	-0.00180155402275001	0.0024056065614195	55	6	0.457229584999065	0.768026165652024
T15	E1	CRC	-0.0149629368676414	0.0206243469150282	55	45	0.471337580169597	0.773746152398081
T36	E1	CRC	0.0230844218499022	0.0319155487138646	55	18	0.472677610608944	0.773746152398081
T200	E1	CRC	-0.00334789024611637	0.00460503007381101	55	13	0.470420654507848	0.773746152398081
T338	E1	CRC	0.00088761612599373	0.00120904381867009	55	2	0.466094629482044	0.773746152398081
T180	E1	CRC	-0.00127108565547321	0.00178198727753888	55	12	0.478791338784333	0.778793506756795
T25	E1	CRC	-0.00777849641032546	0.0110190477532198	55	8	0.483333336519081	0.781236902423923
T32	E1	CRC	-0.0123649413583458	0.0178775953187617	55	24	0.492179391765964	0.783587260682989
T42	E1	CRC	0.00207063414440343	0.00296526739966877	55	3	0.488044831695617	0.783587260682989
T133	E1	CRC	0.000652525032653899	0.000954046918005004	55	4	0.496983359888433	0.783587260682989
T182	E1	CRC	-0.000675284696658589	0.000987177594161901	55	2	0.496920050514129	0.783587260682989
T52	E1	CRC	0.012884255046711	0.0193444959485145	55	35	0.508272738685861	0.79650057220894
T46	E1	CRC	-0.00679824046051364	0.0107962721158017	55	38	0.531606569904864	0.809731532494665
T97	E1	CRC	-0.0369103237200109	0.0587411064099633	55	38	0.532469373508165	0.809731532494665
T138	E1	CRC	-0.000996307053927989	0.001573795747306	55	8	0.529416717958016	0.809731532494665
T140	E1	CRC	0.000279293020668451	0.000438375926377244	55	2	0.52679677359077	0.809731532494665
T184	E1	CRC	0.000365134110510262	0.000579975341773896	55	2	0.531681721205062	0.809731532494665
T300	E1	CRC	0.000953690423610932	0.00153621005344758	55	2	0.537387142902564	0.812402916035052
T71	E1	CRC	-0.00331016469680319	0.00550016815495941	55	18	0.54985343362425	0.826387909014224
T148	E1	CRC	0.00194433389813513	0.00327590538027254	55	5	0.555354086966605	0.829802327618706
T14	E1	CRC	0.0157173046137653	0.0267281586482112	55	38	0.559000966762015	0.830423401490392
T135	E1	CRC	-0.00269284390984087	0.00462554853055879	55	25	0.562922296719574	0.831442702626038
T259	E1	CRC	0.00599567474581275	0.0104783313194448	55	17	0.569607443294259	0.836509216723569
T84	E1	CRC	-0.00338851947064697	0.00613201549036778	55	6	0.58286411491097	0.841550997371457
T128	E1	CRC	-0.00128985784776077	0.00232333698635838	55	11	0.58111095648477	0.841550997371457
T199	E1	CRC	0.000985094346654946	0.00177872584489701	55	3	0.582031034597577	0.841550997371457
T196	E1	CRC	-0.00752628378398745	0.0137751596175041	55	13	0.587106943745434	0.842941254427803
T23	E1	CRC	0.00274432826141996	0.00523194003002806	55	4	0.602094579244044	0.844910517938402
T56	E1	CRC	-0.015491696440309	0.0305045105408966	55	31	0.613666090303598	0.844910517938402
T57	E1	CRC	-0.00197264208699863	0.0038226816981982	55	9	0.607975414812673	0.844910517938402
T86	E1	CRC	0.0194901221121166	0.0364162903183927	55	28	0.594747851162547	0.844910517938402
T168	E1	CRC	0.000637709331822233	0.00120377279067768	55	4	0.598491423409921	0.844910517938402
T170	E1	CRC	0.000868472684958004	0.00171549487783566	55	4	0.614779248461016	0.844910517938402
T236	E1	CRC	0.000906571231640451	0.0017734663702924	55	4	0.611343852191884	0.844910517938402
T254	E1	CRC	-0.000816133732456378	0.00158538757685191	55	6	0.608843555085536	0.844910517938402
T397	E1	CRC	0.00349289713796332	0.00697274264573055	55	3	0.618490389737606	0.845489522141301
T114	E1	CRC	-0.00713038099764985	0.0144681148399937	55	14	0.624165480837973	0.84873295542518
T3	E1	CRC	-0.0215708608174083	0.0458865974407193	55	34	0.640218898983675	0.850491528027863
T16	E1	CRC	-0.00663233562412121	0.0139490792696283	55	4	0.636407537477708	0.850491528027863
T17	E1	CRC	0.016251462077725	0.0342432496449913	55	53	0.637029818813587	0.850491528027863
T61	E1	CRC	-0.00795420369787885	0.0173565924082737	55	15	0.648623889079615	0.850491528027863
T132	E1	CRC	0.00321523420854684	0.00695088072028172	55	9	0.645569727673977	0.850491528027863
T185	E1	CRC	-0.000477491647769282	0.000984407095818221	55	2	0.62963621668182	0.850491528027863
T253	E1	CRC	-0.00496949027153977	0.0107485398644291	55	8	0.645729319153361	0.850491528027863
T306	E1	CRC	0.000357855400633728	0.000796449468547726	55	4	0.655037679706247	0.854541541545713
T6	E1	CRC	0.017127293820586	0.0404184641860441	55	35	0.673463566773973	0.866806499317748
T121	E1	CRC	0.000749682416388915	0.0017486109184008	55	3	0.669857100027647	0.866806499317748
T337	E1	CRC	-0.00130510079740263	0.00309089532522499	55	4	0.674557587017703	0.866806499317748
T1	E1	CRC	-0.02661760678574	0.0659648245152661	55	53	0.688194909633092	0.871261535840909
T10	E1	CRC	0.00590263952351635	0.0145584043555482	55	49	0.686782157138309	0.871261535840909
T225	E1	CRC	0.000239029290907831	0.000589320439881526	55	2	0.686668168032453	0.871261535840909
T81	E1	CRC	-0.00189836575981239	0.00479284304331218	55	8	0.693633581632894	0.872234108415747
T82	E1	CRC	0.012592356833113	0.0324062381471874	55	34	0.699144849547253	0.872234108415747
